id,title,year,concepts,primary_topic
W1569308213,Materials for fuel-cell technologies,2001,'biochemical engineering';'business';'chemical energy';'chemical engineering';'chemistry';'computer science';'database';'durability';'engineering';'environmental science';'fuel cells';'hydrogen fuel';'marketing';'organic chemistry'];'process engineering';'programming language';'regenerative fuel cell';'stack (abstract data type)';['commercialization',Computer Science|Environmental Science|Sociology
W2110755408,A New Statistical Method for Haplotype Reconstruction from Population Data,2001,'biology';'computer science';'demography';'gene';'genetics';'genotype';'genotyping';'haplotype estimation';'population';'sociology'];['haplotype',Computer Science|Genetics|Biology
W2136573752,Segmentation of brain MR images through a hidden Markov random field model and the expectation-maximization algorithm,2001,'algorithm';'amplifier';'artificial intelligence';'bandwidth (computing)';'computer network';'computer science';'computer vision';'distortion (music)';'expectation–maximization algorithm';'image segmentation';'markov random field';'mathematical analysis';'mathematics';'maximum likelihood'];'partial volume';'pattern recognition (psychology)';'piecewise';'statistical model';'statistics';['segmentation',Computer Science|Mathematics
W2148726987,A global optimisation method for robust affine registration of brain images,2001,'affine transformation';'artificial intelligence';'chemistry';'component (thermodynamics)';'computer vision';'data mining';'image (mathematics)';'image registration';'mathematics';'modal';'physics';'polymer chemistry';'pure mathematics';'similarity (geometry)';'thermodynamics'];['computer science',Computer Science|Mathematics|Physics
W2143516773,Fast approximate energy minimization via graph cuts,2001,'algorithm';'artificial intelligence';'chemistry';'classification of discontinuities';'computational chemistry'];'computer science';'cut';'energy minimization';'graph';'image (mathematics)';'image segmentation';'mathematical analysis';'mathematics';'maximum cut';'minification';'programming language';'theoretical computer science';['pixel',Computer Science|Mathematics
W2000998192,Conflict monitoring and cognitive control.,2001,'artificial intelligence';'central nervous system';'cingulate cortex';'cognition';'cognitive psychology';'computer science';'conflict resolution';'conflict theories';'control (management)';'error-related negativity';'information processing';'law'];'neuroscience';'political science';'psychology';['anterior cingulate cortex',Computer Science
W2123768693,GROMACS 3.0: a package for molecular simulation and trajectory analysis,2001,'artificial intelligence'];'astronomy';'compiler';'computational science';'computer graphics (images)';'floating point';'fortran';'graphics';'operating system';'parallel computing';'physics';'programming language';'scripting language';'single-precision floating-point format';'software';'trajectory';'visualization';'workstation';['computer science',Computer Science|Physics
W2154010459,The Anatomy of the Grid: Enabling Scalable Virtual Organizations,2001,'computer network';'computer security';'database';'distributed computing';'drmaa';'economics';'economy';'field (mathematics)';'geometry';'grid computing';'grid';'interoperability';'mathematics'];'pure mathematics';'resource (disambiguation)';'scalability';'semantic grid';'semantic web';'service (business)';'shared resource';'world wide web';['computer science',Computer Science|Mathematics
W2166667242,The magical number 4 in short-term memory: A reconsideration of mental storage capacity,2001,'capacity loss';'chemistry';'classification of discontinuities';'cognition';'cognitive psychology';'computer science';'electrode';'electrolyte';'limit (mathematics)';'mathematical analysis';'mathematics';'neuroscience';'physical chemistry';'psychiatry'];'psychology';'recall';'sensory memory';'short-term memory';'stimulus (psychology)';'working memory';['mental capacity',Computer Science|Mathematics
W2163059190,A scalable content-addressable network,2001,'biochemistry';'chemistry';'computer network';'computer security';'database';'distributed computing';'distributed hash table';'fault tolerance';'gene'];'hash function';'hash table';'latency (audio)';'operating system';'robustness (evolution)';'scalability';'telecommunications';'the internet';['computer science',Computer Science
W1566135517,Modeling the Shape of the Scene: A Holistic Representation of the Spatial Envelope,2001,'acoustics';'artificial intelligence';'biology';'categorization';'computer science';'computer vision';'envelope (radar)';'identity (music)';'law';'mathematics';'neuroscience';'object (grammar)';'operating system';'pattern recognition (psychology)';'perception';'physics'];'political science';'politics';'programming language';'quantum mechanics';'radar';'representation (politics)';'scene statistics';'segmentation';'set (abstract data type)';'space (punctuation)';'spatial analysis';'statistics';'telecommunications';['naturalness',Computer Science|Biology|Mathematics|Physics
W2114104729,Neurophysiological investigation of the basis of the fMRI signal,2001,'blood pressure';'blood-oxygen-level dependent';'brain activity and meditation';'brain mapping';'computer science';'eeg-fmri';'electroencephalography';'haemodynamic response';'heart rate';'impulse response';'local field potential';'mathematical analysis'];'mathematics';'medicine';'neurophysiology';'neuroscience';'programming language';'psychology';'radiology';'signal (programming language)';['functional magnetic resonance imaging',Computer Science|Mathematics
W2137813581,Factor graphs and the sum-product algorithm,2001,'algorithm';'bipartite graph';'computer science';'decoding methods';'fourier analysis';'fourier transform';'fractional fourier transform';'graph';'mathematical analysis'];'mathematics';'prime-factor fft algorithm';'theoretical computer science';'viterbi algorithm';['factor graph',Computer Science|Mathematics
W2138790588,Nonparametric permutation tests for functional neuroimaging: A primer with examples,2001,'acoustics';'artificial intelligence';'block (permutation group theory)';'computer science';'econometrics';'functional neuroimaging';'geometry';'machine learning';'magnetic resonance imaging';'mathematics';'medicine';'multiple comparisons problem';'neuroimaging';'parametric statistics';'permutation (music)';'physics'];'psychiatry';'psychology';'radiology';'random permutation';'resampling';'statistical hypothesis testing';'statistical parametric mapping';'statistics';'voxel';['nonparametric statistics',Computer Science|Mathematics|Physics
W2107794977,Quantifying biodiversity: procedures and pitfalls in the measurement and comparison of species richness,2001,'abundance (ecology)';'biodiversity';'biology';'body size and species richness';'computer science';'computer vision';'ecology';'filter (signal processing)'];'mathematics';'rank abundance curve';'rarefaction (ecology)';'sampling (signal processing)';'species diversity';'species evenness';'statistics';'taxon';['species richness',Computer Science|Biology|Mathematics
W2048385562,"The Influence of Culture, Community, and the Nested‐Self in the Stress Process: Advancing Conservation of Resources Theory",2001,'biology';'clinical psychology';'collectivism';'computer network';'computer science';'conservation of resources theory';'context (archaeology)';'economics';'individualism';'linguistics';'management';'market economy';'operating system';'operations management';'paleontology';'philosophy'];'process (computing)';'process theory';'psychology';'resource (disambiguation)';'resource dependence theory';'social psychology';'stress (linguistics)';'work in process';['stressor',Computer Science|Biology
